label,champ_0,role_0,rank_0,spell1_0,spell2_0,rune1_0,rune2_0,mastery_0,champ_1,role_1,rank_1,spell1_1,spell2_1,rune1_1,rune2_1,mastery_1,champ_2,role_2,rank_2,spell1_2,spell2_2,rune1_2,rune2_2,mastery_2,champ_3,role_3,rank_3,spell1_3,spell2_3,rune1_3,rune2_3,mastery_3,champ_4,role_4,rank_4,spell1_4,spell2_4,rune1_4,rune2_4,mastery_4,champ_5,role_5,rank_5,spell1_5,spell2_5,rune1_5,rune2_5,mastery_5,champ_6,role_6,rank_6,spell1_6,spell2_6,rune1_6,rune2_6,mastery_6,champ_7,role_7,rank_7,spell1_7,spell2_7,rune1_7,rune2_7,mastery_7,champ_8,role_8,rank_8,spell1_8,spell2_8,rune1_8,rune2_8,mastery_8,champ_9,role_9,rank_9,spell1_9,spell2_9,rune1_9,rune2_9,mastery_9
0,122,0,3,14,12,8010,8200,14053,266,1,0,4,11,8351,8200,11215,103,2,11,12,4,8112,8200,25546,17,3,0,4,12,8437,8100,2663,147,4,8,14,4,8214,8400,1815047,36,0,5,21,4,8437,8300,10495,30,1,6,3,11,8128,8000,15395,777,2,3,4,12,8010,8400,508128,21,3,6,4,7,8369,8200,1432447,902,4,5,4,7,8214,8400,9795
1,6,0,8,12,4,8005,8400,712292,233,1,4,4,11,8005,8100,530200,90,2,6,12,4,8128,8200,407150,18,3,4,4,7,8008,8300,28477,25,4,10,4,14,8351,8200,1509920,82,0,1,4,12,8010,8400,15459,20,1,8,4,11,8128,8200,66090,777,2,13,4,12,8008,8400,44638,81,3,3,4,12,8005,8300,13856,63,4,5,12,4,8128,8200,132587
0,27,0,8,4,6,8437,8200,78860,11,1,6,4,11,8008,8100,17935,245,2,5,4,14,9923,8200,550245,21,3,7,21,4,8369,8200,808995,25,4,3,4,7,8229,8300,60514,133,0,8,4,12,8112,8200,97380,107,1,3,11,14,8128,8200,39389,55,2,8,14,4,8010,8100,558707,804,3,6,4,21,8008,8300,28962,54,4,0,4,14,8229,8100,7231
1,777,0,7,4,14,8008,8400,106401,106,1,5,4,11,8005,8200,66506,103,2,4,4,14,8112,8200,134449,67,3,6,4,14,8008,8400,20131,143,4,9,4,14,8229,8100,318115,82,0,0,4,14,8010,8400,56624,17,1,6,4,11,8128,8200,50537,39,2,8,4,12,8010,8400,62971,51,3,9,4,21,8369,8200,229130,50,4,4,4,12,8010,8100,80525
0,83,0,3,4,12,8437,8000,141400,9,1,3,6,11,8005,8400,9206,103,2,4,4,12,8214,8300,78545,42,3,8,21,4,8010,8100,16830,497,4,9,4,14,8465,8100,143840,82,0,6,12,4,8010,8400,232180,19,1,3,4,11,8008,8200,1522,29,2,0,4,14,8005,8200,1557,222,3,6,4,12,8008,8200,163107,223,4,4,14,4,8437,8000,19041
0,875,0,3,4,14,8010,8400,4892,19,1,7,11,4,8008,8200,95207,3,2,4,12,4,8230,8400,39441,51,3,6,21,4,8021,8300,432541,74,4,4,14,4,8229,8300,243541,17,0,0,4,14,8005,8400,34031,20,1,4,11,4,8230,8000,8100,157,2,8,14,4,8008,8400,125113,18,3,4,14,4,8008,8300,40744,80,4,6,14,4,8010,8100,6234
0,23,0,13,14,4,8008,8400,40777,39,1,0,4,11,8010,8400,30804,84,2,8,4,12,8112,8400,1365,51,3,13,4,21,8008,8200,211937,89,4,8,4,14,8439,8200,230959,75,0,5,6,12,8021,8400,23690,31,1,7,4,11,8437,8200,119949,202,2,8,21,4,8021,8200,297575,15,3,5,4,6,8008,8300,7187,9,4,6,14,4,8229,8100,36013
0,133,0,0,12,4,8021,8200,1757,24,1,3,4,11,8010,8400,21499,800,2,5,4,12,8229,8000,14130,67,3,6,4,21,8005,8100,32109,267,4,5,4,7,8112,8200,475980,14,0,5,14,4,8230,8400,16234,28,1,7,11,4,8112,8000,5105,103,2,6,4,12,8214,8000,89127,21,3,8,21,4,8369,8200,88162,111,4,4,14,4,8439,8000,28388
0,24,0,3,12,4,8437,8300,369254,64,1,12,4,11,8010,8300,481864,133,2,3,4,14,8112,8200,8761777,81,3,1,4,7,8229,8000,316634,25,4,5,6,4,8229,8100,341502,106,0,3,4,12,8005,8200,84971,233,1,3,11,4,8005,8100,47868,91,2,3,14,4,8112,8200,34296,134,3,8,6,4,8229,8000,132537,902,4,4,7,4,8214,8400,30686
0,114,0,4,4,14,8128,8200,16281,234,1,5,4,11,8005,8300,24676,136,2,5,21,4,8214,8000,333080,22,3,4,21,4,8008,8300,50877,517,4,3,14,4,8112,8000,69405,10,0,3,12,4,8005,8200,51875,79,1,5,11,4,8128,8200,105583,518,2,6,4,12,8229,8300,137861,202,3,0,4,21,8128,8000,68470,99,4,0,7,4,8128,8200,46315
0,83,0,6,12,4,8369,8200,16458,120,1,7,6,11,8230,8000,6155,99,2,5,4,12,8229,8000,157606,18,3,0,4,14,8008,8300,148985,48,4,4,4,14,8005,8400,12469,516,0,4,4,14,8437,8200,23009,24,1,4,4,11,8008,8300,71441,101,2,4,4,12,8229,8000,349842,202,3,4,21,4,8021,8200,197248,526,4,3,4,14,8439,8300,328612
0,420,0,4,4,12,8010,8400,127955,19,1,0,11,4,8005,8200,11970,136,2,0,6,12,8229,8400,451355,21,3,8,21,4,8369,8200,121574,161,4,4,12,4,8128,8200,123280,799,0,8,4,12,8010,8400,54498,56,1,2,11,4,8010,8100,140823,17,2,6,4,14,8128,8200,41536,800,3,4,14,4,8229,8000,1709349,37,4,7,4,7,8214,8000,21864
0,133,0,3,4,14,8112,8200,22569,86,1,5,11,4,8010,8400,211404,420,2,4,4,12,8010,8400,67357,804,3,7,21,4,8008,8300,50253,235,4,4,4,7,8214,8400,21947,10,0,5,4,14,8008,8200,40294,122,1,5,11,6,8230,8000,571346,105,2,4,4,14,8112,8200,195126,110,3,0,4,14,8005,8100,74718,111,4,6,14,4,8439,8300,115314
0,875,0,3,14,4,8010,8400,201076,48,1,2,11,4,8230,8000,22422,777,2,0,14,4,8021,8400,35765,222,3,4,4,21,8008,8300,69851,136,4,1,14,4,8369,8200,86058,27,0,2,6,4,8010,8400,11493,887,1,5,6,11,8010,8300,20584,17,2,6,4,14,8128,8200,232339,21,3,3,14,4,8005,8300,138844,350,4,5,3,7,8214,8400,322111
1,106,0,8,12,4,8008,8400,31859,121,1,6,4,11,8128,8000,149434,90,2,9,4,12,8214,8300,2397124,498,3,9,4,21,8008,8300,157588,99,4,7,14,4,8229,8100,9802,122,0,11,4,6,8010,8400,11737,234,1,7,4,11,8010,8300,151529,161,2,9,12,4,8229,8100,1069282,145,3,0,4,21,8005,8300,25339,1,4,9,14,4,8112,8200,900364
0,21,0,0,3,14,8230,8300,164797,62,1,0,11,4,8010,8300,4311,55,2,8,14,4,8112,8000,585035,222,3,6,4,21,8008,8300,6120,3,4,8,12,4,8230,8400,20761,777,0,5,4,14,8008,8400,32283,120,1,5,11,6,8230,8000,2188,91,2,4,6,14,8010,8400,3261797,22,3,6,21,4,8008,8300,16107,147,4,3,12,4,8437,8100,272804
0,875,0,7,4,12,8437,8000,528985,121,1,3,11,4,8369,8100,9402,55,2,5,4,14,8112,8000,22183,202,3,4,21,4,8021,8200,25110,16,4,4,4,7,8465,8300,797098,56,0,0,14,4,8112,8200,1801,11,1,8,4,11,8008,8300,102177,99,2,6,4,14,8229,8000,48934,800,3,3,4,21,8369,8200,43646,78,4,9,14,4,9923,8300,63722
1,86,0,7,4,14,8010,8400,516937,106,1,4,4,11,8008,8300,11284,101,2,4,4,12,8229,8000,94780,804,3,3,21,4,8230,8300,60924,267,4,4,3,4,8214,8400,32535,92,0,0,14,4,8010,8200,15615,120,1,6,6,11,8008,8100,726491,800,2,3,14,4,8229,8000,97269,222,3,5,7,21,8008,8200,526733,163,4,7,4,14,8112,8200,27709
0,98,0,8,4,12,8437,8300,81187,104,1,9,11,4,8128,8000,64585,99,2,2,12,4,8229,8100,204293,498,3,1,4,21,8008,8200,25296,350,4,4,7,4,8360,8200,207795,61,0,1,12,4,8214,8000,13182,76,1,6,4,11,8128,8000,86036,518,2,9,14,4,8112,8200,1846019,804,3,6,6,4,8369,8000,49453,101,4,3,4,12,8229,8300,7350
1,75,0,2,6,12,8021,8400,138340,799,1,3,6,11,8128,8000,19936,92,2,6,14,4,8010,8300,2446,21,3,7,4,21,8005,8200,113966,60,4,4,4,14,8128,8000,100676,17,0,5,12,4,8005,8200,642263,91,1,0,4,11,8112,8300,1194,131,2,4,4,14,8112,8400,166250,360,3,5,21,4,8010,8400,592180,350,4,0,3,7,8010,8300,10562
0,39,0,5,14,4,8010,8400,35666,233,1,0,11,6,8230,8000,182624,7,2,7,4,14,8112,8300,189235,498,3,0,12,4,8008,8300,32651,412,4,5,14,4,8465,8300,55420,150,0,9,21,4,8369,8400,605913,19,1,5,11,4,8005,8200,315705,157,2,1,12,4,8008,8400,15491,21,3,5,4,21,8369,8000,81802,37,4,4,3,4,8214,8000,69345
0,6,0,4,14,4,8005,8400,17517,131,1,3,4,11,8010,8100,36136,39,2,0,12,4,8010,8100,73924,50,3,5,4,3,8010,8400,68178,267,4,5,4,7,8214,8400,19510,904,0,4,14,4,9923,8400,15638,32,1,4,4,11,8010,8100,124742,800,2,2,4,12,8229,8000,41138,895,3,4,21,4,8010,8300,1166382,37,4,4,4,7,8214,8400,99271
1,897,0,2,4,12,8437,8300,24059,234,1,5,11,4,8005,8300,35656,157,2,9,4,14,8008,8400,298554,804,3,4,4,21,8008,8300,69872,25,4,5,4,12,8112,8200,5383,58,0,5,4,14,8010,8400,28988,120,1,6,11,4,8021,8200,13120,99,2,4,12,4,8229,8100,184312,236,3,0,21,4,8005,8300,62336,101,4,4,7,4,8229,8000,4105
1,86,0,4,14,4,8010,8200,62508,904,1,4,4,11,8010,8400,4369,99,2,3,4,12,8229,8100,64975,22,3,5,21,4,8008,8300,8114,80,4,5,7,12,8005,8100,213423,10,0,3,4,12,8008,8200,1739017,106,1,2,4,11,8008,8300,61637,157,2,3,4,14,8008,8400,55531,498,3,0,4,21,8008,8300,31085,412,4,5,4,14,8351,8400,307402
1,777,0,1,4,14,8008,8400,59253,234,1,2,4,11,8010,8100,21492,200,2,4,12,4,8005,8300,2245,222,3,3,4,7,8005,8300,20474,25,4,5,4,14,8351,8200,20495,98,0,5,12,4,8437,8100,85371,62,1,4,4,11,8010,8100,8370,105,2,3,14,4,8112,8200,4432,498,3,0,21,4,8008,8300,550468,518,4,1,4,14,8229,8100,7805
0,68,0,5,12,4,8229,8400,5735,141,1,2,4,11,8010,8300,4653,518,2,3,4,12,8112,8200,176366,21,3,4,21,4,8369,8200,351491,147,4,4,4,7,8229,8300,155113,39,0,4,14,3,8010,8300,273310,107,1,4,4,11,8369,8100,20792,14,2,5,4,12,8229,8400,35846,22,3,0,21,4,8008,8300,4683,16,4,6,7,4,8229,8100,26482
0,887,0,2,14,6,8010,8400,64989,48,1,0,4,11,8008,8400,3135,103,2,4,12,4,8112,8300,11986,145,3,0,4,21,8005,8300,7086,117,4,2,4,14,8214,8400,103362,54,0,2,12,4,8229,8400,133265,64,1,3,4,11,8010,8300,14628,99,2,4,12,4,8229,8100,13735,21,3,4,4,21,8369,8200,1465,89,4,7,4,14,8439,8000,4014
0,887,0,4,12,4,8005,8400,36182,254,1,0,11,4,9923,8000,54365,84,2,5,4,12,8112,8400,79455,429,3,4,21,4,8008,8100,27366,267,4,2,7,4,8214,8400,40679,904,0,3,4,12,8010,8400,31239,876,1,8,4,11,8010,8300,84899,711,2,4,4,12,8128,8200,170382,202,3,6,21,4,8021,8200,953442,201,4,6,4,14,8439,8300,69888
1,876,0,4,4,6,8230,8100,142126,245,1,0,4,11,8128,8000,35697,800,2,4,4,12,8229,8300,221763,222,3,6,21,4,8008,8300,70433,350,4,9,4,14,8214,8400,159317,39,0,5,14,4,8010,8300,343421,2,1,6,6,11,8010,8300,49950,90,2,6,4,12,8229,8300,158543,15,3,5,21,4,8008,8300,87947,111,4,7,4,14,8351,8400,29795
0,777,0,4,4,12,8008,8400,26678,234,1,6,11,4,8010,8300,100275,122,2,6,6,12,8010,8200,5318,202,3,0,4,21,8128,8000,68470,99,4,2,4,7,8229,8100,201520,13,0,5,4,12,8230,8400,129859,233,1,4,11,4,8005,8100,34769,950,2,4,14,4,9923,8300,119003,15,3,5,4,21,8005,8200,9031,267,4,6,4,7,8214,8300,47902
0,164,0,5,4,14,8437,8000,595,32,1,4,11,4,8439,8100,155465,25,2,5,4,12,8229,8100,163854,110,3,1,21,4,8005,8100,3281,516,4,4,12,4,8437,8000,9628,106,0,2,4,14,8437,8000,98002,11,1,1,11,14,8008,8100,474268,85,2,9,4,14,8112,8200,152825,21,3,6,21,4,8369,8200,101042,147,4,0,7,4,8214,8400,573438
0,54,0,3,4,12,8229,8400,190640,131,1,5,4,11,8010,8300,135918,103,2,5,14,4,8112,8200,3014,15,3,8,21,4,8008,8300,313802,555,4,6,14,4,9923,8200,57697,82,0,8,14,4,8010,8400,236910,234,1,6,11,4,8010,8300,37266,3,2,7,4,12,8230,8400,271691,51,3,0,21,4,8008,8300,384621,63,4,9,14,4,8128,8200,7038
0,82,0,7,12,4,8010,8200,28219,9,1,8,4,11,8369,8100,12922,800,2,9,4,12,8229,8000,261465,22,3,6,21,4,8008,8300,77854,80,4,0,4,14,8005,8100,142798,240,0,6,14,4,8437,8000,120163,48,1,8,4,11,8008,8400,701177,101,2,8,12,4,8369,8200,59414,498,3,6,7,4,8005,8100,365560,223,4,6,4,12,8437,8000,78207
0,2,0,2,4,14,8010,8300,9548,48,1,2,4,11,8008,8300,25795,80,2,2,12,14,8010,8200,94891,523,3,0,4,21,8005,8300,36017,161,4,6,4,7,8229,8000,158237,17,0,7,14,4,8005,8400,14972,35,1,6,11,4,9923,8000,19264,54,2,4,12,4,8229,8400,14998,21,3,2,4,12,8369,8200,106573,26,4,1,12,7,8229,8300,52982
0,83,0,0,14,4,8010,8400,10704,19,1,2,11,4,8008,8200,15345,99,2,3,14,4,8229,8100,674884,222,3,6,4,21,8008,8200,584065,143,4,8,4,14,8112,8200,25141,54,0,5,12,4,8229,8400,25712,32,1,0,4,11,8010,8100,16707,893,2,8,4,12,8112,8200,3838,202,3,3,21,4,8021,8200,25350,40,4,0,7,4,8214,8400,30441
0,39,0,2,12,14,8010,8400,83833,19,1,2,4,11,8008,8200,74540,893,2,0,12,4,8112,8200,23435,67,3,7,21,4,8005,8100,14495,267,4,5,7,3,8465,8200,436660,82,0,3,14,4,8010,8400,32215,33,1,5,11,4,8439,8000,426511,14,2,4,12,6,8437,8000,543408,18,3,4,21,4,8008,8300,10332,555,4,4,14,4,8112,8000,138018
0,122,0,4,6,4,8010,8200,29322,19,1,3,4,11,8008,8400,72633,20,2,14,14,6,8128,8200,109456,22,3,10,21,4,8008,8300,734361,350,4,5,3,14,8214,8400,887038,950,0,12,4,12,8010,8200,76023,141,1,0,4,11,8010,8200,29687,3,2,3,12,4,8439,8300,117524,85,3,3,4,12,8214,8100,312982,161,4,9,4,6,8229,8100,774022
1,266,0,6,4,12,8230,8400,258959,56,1,4,11,4,8005,8100,961863,516,2,4,4,14,8437,8100,751989,21,3,3,7,4,8369,8000,1439274,17,4,8,14,4,8128,8200,284507,41,0,3,14,4,8437,8300,23203,54,1,0,11,4,8229,8400,2388,39,2,9,12,4,8010,8400,2825966,804,3,3,21,12,8008,8300,19011,63,4,3,4,14,8128,8000,4748
0,36,0,6,6,12,8437,8000,23646,904,1,10,4,11,8010,8300,159410,115,2,5,4,12,8229,8000,34815,110,3,0,21,4,8229,8300,29234,16,4,4,4,7,8214,8400,6281,17,0,3,4,14,8005,8400,334019,875,1,4,4,11,8437,8000,64385,245,2,4,4,12,9923,8200,11210,222,3,8,4,3,8008,8200,138066,53,4,4,14,3,8351,8400,19182
0,82,0,4,4,14,8010,8200,27882,517,1,2,11,4,8010,8300,32179,84,2,0,4,14,8112,8400,6014,119,3,4,21,4,8008,8200,12936,99,4,4,14,4,8128,8200,144006,79,0,1,4,12,8230,8000,803,32,1,5,4,11,8010,8100,487781,238,2,4,14,4,8112,8400,210675,22,3,2,4,21,8008,8300,150267,37,4,7,4,12,8214,8400,874993
1,31,0,5,12,4,8437,8300,13315,102,1,4,4,11,8021,8300,13086,39,2,1,14,4,8010,8300,107252,412,3,1,3,4,8439,8300,1386491,147,4,4,7,4,8214,8400,123589,82,0,0,14,4,8010,8400,402,11,1,4,11,7,8005,8100,860812,897,2,4,4,12,8439,8100,6665,67,3,4,21,4,8005,8400,518706,136,4,3,12,4,8229,8300,1142281
0,90,0,4,12,4,8229,8300,35318,11,1,0,11,4,9923,8000,412,115,2,0,4,21,8229,8000,3712,236,3,0,6,21,8112,8200,4726,16,4,7,4,7,8214,8400,121226,887,0,4,4,14,8010,8300,52488,234,1,8,4,11,8010,8300,478728,777,2,5,4,14,8008,8400,116532,81,3,1,21,4,8005,8300,357523,63,4,9,14,4,8128,8000,114627
0,54,0,0,4,12,8229,8400,45275,32,1,1,11,4,8010,8100,19064,105,2,3,4,14,8112,8200,105346,51,3,4,4,21,8369,8200,424006,111,4,3,14,4,8351,8400,6300,17,0,3,14,4,8005,8400,62898,517,1,4,11,4,8128,8300,106181,85,2,4,4,14,8112,8200,2545167,222,3,1,21,4,8008,8200,145936,412,4,3,3,4,8351,8400,10448
0,85,0,18,4,14,8369,8100,42014,875,1,19,4,11,8005,8400,2829832,950,2,14,4,14,8112,8200,299744,67,3,25,21,4,8008,8300,375766,53,4,12,4,14,8351,8200,50073,10,0,17,4,12,8005,8200,11565,238,1,18,11,4,8369,8100,115795,103,2,16,4,12,8112,8200,86863,901,3,21,21,4,8021,8300,173127,16,4,0,4,7,8214,8400,1516
0,110,0,5,4,21,8005,8400,24584,11,1,6,11,4,8008,8300,37360,85,2,0,4,14,8112,8200,32659,18,3,6,21,4,8005,8100,295229,35,4,3,14,3,8229,8000,154096,950,0,5,4,14,8112,8000,2713,54,1,5,11,4,8128,8000,368730,45,2,12,4,12,8369,8200,129525,42,3,8,6,4,8010,8300,6167,25,4,8,4,14,8229,8100,196425
1,31,0,5,12,4,8229,8100,5808510,54,1,4,4,11,8005,8300,7755,157,2,0,3,14,8008,8400,833986,202,3,0,4,21,8021,8200,31387,99,4,6,4,14,8229,8100,283988,887,0,5,14,4,8010,8400,39418,64,1,2,4,11,8010,8300,16887,50,2,2,12,4,8214,8400,94815,18,3,3,4,7,8128,8200,108439,143,4,5,4,14,8369,8000,665030
1,75,0,8,6,12,8230,8300,446176,10,1,8,11,4,8008,8200,12233,800,2,3,4,14,8229,8000,131534,222,3,7,4,21,8112,8400,80273,432,4,2,3,4,8214,8300,76825,106,0,0,6,4,8008,8200,46615,91,1,8,4,11,8010,8300,155962,7,2,5,14,12,8112,8000,10199,22,3,9,7,4,8008,8300,227380,111,4,13,14,4,8439,8000,103434
1,31,0,7,4,12,9923,8200,16041,104,1,4,11,4,8128,8000,15111,1,2,4,4,14,8351,8400,590221,21,3,9,21,4,8369,8000,96326,3,4,5,14,4,8439,8300,94156,6,0,3,4,12,8005,8300,232369,876,1,4,4,11,8010,8300,19594,166,2,6,12,4,8005,8300,17296,18,3,0,4,21,8008,8300,3851,142,4,3,14,4,8369,8100,68730
1,516,0,7,4,12,8437,8300,63714,517,1,10,4,11,8128,8300,24428,13,2,4,12,4,8230,8400,17432,222,3,0,4,21,8008,8200,67855,234,4,5,4,12,8010,8300,17468,887,0,3,12,4,8010,8400,109666,3,1,4,4,11,8230,8400,18806,90,2,4,4,12,8229,8300,4232,22,3,4,4,21,8008,8300,35136,25,4,7,4,14,8128,8200,409922
1,887,0,0,4,14,8010,8400,83062,131,1,3,11,4,8010,8300,46681,90,2,7,4,12,8229,8300,664701,22,3,5,4,12,8008,8300,53899,267,4,5,4,14,8214,8400,154484,85,0,3,12,4,8214,8100,36122,20,1,2,11,6,8128,8200,3153,45,2,3,4,12,8369,8100,33580,110,3,4,4,21,8229,8300,16528,99,4,2,4,7,8214,8100,20444
0,254,0,0,12,4,9923,8000,54365,56,1,4,4,11,8005,8100,7615,131,2,1,4,14,8112,8400,34612,236,3,6,21,4,8112,8200,453337,3,4,5,14,4,8439,8300,166052,83,0,2,4,12,8437,8000,13221,102,1,7,11,4,8010,8300,77607,39,2,3,4,12,8010,8300,45602,22,3,4,21,4,8005,8100,421077,99,4,5,7,4,8229,8300,199042
1,83,0,5,4,14,8010,8400,527519,19,1,0,4,11,8008,8200,37337,55,2,7,4,14,8112,8000,696360,51,3,6,21,4,8021,8300,86840,37,4,5,4,7,8214,8400,6583,106,0,6,14,4,8008,8400,150081,91,1,8,11,4,8369,8100,86945,131,2,3,4,14,8230,8400,315766,18,3,5,4,21,8008,8100,67731,12,4,11,4,14,8439,8300,413468
0,106,0,3,4,12,8008,8400,17507,121,1,5,11,4,8128,8200,1953,8,2,0,6,4,8010,8200,2985,429,3,4,4,3,8008,8100,2143566,25,4,1,4,3,8229,8400,2827338,36,0,3,6,12,8437,8300,17349,11,1,3,11,4,8008,8300,164905,82,2,8,12,4,8010,8400,412526,221,3,4,21,4,8008,8400,31000,63,4,6,4,14,8128,8200,43297
0,83,0,0,4,12,8437,8000,183569,19,1,5,11,4,8008,8200,222546,105,2,5,14,4,8112,8200,147758,360,3,9,4,21,8010,8100,116879,143,4,8,14,4,8112,8200,595476,777,0,7,4,14,8008,8400,149156,421,1,8,11,4,9923,8300,6225,115,2,4,12,4,8229,8000,334494,63,3,6,14,4,8128,8000,8754,99,4,8,3,4,8229,8100,113867
0,35,0,3,12,6,8229,8300,676707,80,1,3,4,11,8010,8300,17312,103,2,3,4,12,8214,8300,68486,236,3,6,21,4,8112,8200,2448315,25,4,3,4,14,8229,8100,96453,81,0,1,4,7,8229,8000,316634,54,1,3,11,4,8437,8200,15756,950,2,4,4,14,8112,8000,105813,145,3,7,4,21,8008,8300,120400,147,4,0,7,4,8229,8300,573438
1,10,0,5,4,12,8005,8200,14390,234,1,7,4,11,8010,8300,363184,777,2,1,4,14,8010,8400,134752,222,3,0,4,21,8008,8200,66651,63,4,6,4,14,8229,8000,31499,103,0,7,14,4,8214,8000,12542,59,1,3,4,11,8010,8300,9741,45,2,6,4,12,8229,8100,85148,21,3,4,4,21,8369,8200,25187,412,4,4,4,14,8351,8400,7004
0,92,0,0,4,14,8010,8300,18259,234,1,8,11,4,8010,8300,124344,39,2,0,14,4,8008,8400,29793,18,3,5,4,21,8008,8100,9048,57,4,4,4,14,8439,8300,31164,41,0,3,4,3,8369,8000,201237,131,1,7,4,11,8010,8300,319685,99,2,6,4,21,8229,8100,134356,51,3,3,7,4,8369,8200,321508,98,4,3,14,4,8439,8100,539129
0,23,0,3,1,4,9923,8000,200448,233,1,4,11,4,9923,8000,164545,711,2,3,12,7,8112,8200,388598,15,3,9,4,21,8008,8300,106508,25,4,3,14,4,8351,8200,37666,81,0,1,4,7,8229,8000,316634,245,1,9,11,4,8112,8200,1213793,84,2,4,4,12,8112,8400,53415,145,3,8,4,21,8005,8100,31795,99,4,4,14,4,8128,8200,73837
1,54,0,6,12,4,8229,8400,622053,31,1,1,4,11,9923,8200,61393,90,2,0,4,12,8214,8000,78219,895,3,6,21,4,8010,8100,203007,89,4,6,14,4,8439,8100,1278669,14,0,4,12,4,8437,8300,72321,75,1,6,11,6,8021,8300,101691,103,2,7,12,4,8112,8200,66719,21,3,5,7,4,8229,8100,284796,3,4,3,4,3,8128,8200,37817
0,122,0,8,6,4,9923,8000,704225,121,1,9,11,4,8128,8000,10757,55,2,9,14,4,8010,8100,102412,800,3,0,12,4,8369,8200,20351,161,4,5,4,12,8229,8300,89316,74,0,9,21,4,8010,8200,191491,904,1,3,4,11,8010,8300,8427,90,2,11,4,12,8229,8300,218784,29,3,6,4,6,8008,8100,31452,53,4,4,4,14,8439,8300,167142
0,799,0,7,12,4,8437,8100,17500,5,1,9,4,11,8010,8300,247059,238,2,3,12,4,8010,8200,18602,221,3,4,4,21,8369,8000,142186,412,4,10,4,21,8437,8000,331104,86,0,6,4,14,8010,8400,44442,876,1,9,4,11,8010,8300,145701,103,2,0,4,12,8112,8200,120446,22,3,8,4,21,8008,8300,349738,99,4,8,14,4,8229,8100,291948
1,82,0,7,12,4,8010,8400,29750,233,1,3,11,4,8008,8100,88719,234,2,2,4,14,8010,8400,245572,22,3,3,6,4,8008,8300,102397,25,4,4,4,7,8351,8200,112259,122,0,3,4,12,8010,8200,149656,24,1,0,11,6,8008,8200,80921,131,2,7,4,14,8112,8400,232526,222,3,4,4,21,8008,8300,278109,99,4,9,7,4,8229,8100,133631
0,17,0,2,14,4,8005,8400,36596,131,1,6,4,11,8010,8300,269261,910,2,1,12,4,8229,8000,125001,22,3,5,4,12,8008,8300,653,147,4,4,7,4,8465,8200,88408,10,0,1,14,7,8005,8200,117315,11,1,5,11,4,8008,8300,26344,45,2,10,12,4,8112,8200,52422,51,3,7,21,4,8008,8200,21715,53,4,6,4,14,8351,8200,52733
1,904,0,1,4,12,8010,8400,44854,254,1,5,11,4,8010,8300,18090,142,2,4,4,14,8112,8200,30724,63,3,4,4,12,8128,8000,287529,3,4,5,12,4,8229,8100,610973,897,0,0,4,12,8439,8300,2051,64,1,4,11,4,8010,8100,12190,103,2,5,12,4,8112,8200,18434,29,3,0,4,21,8008,8200,11614,902,4,3,7,4,8214,8300,53280
0,799,0,3,12,4,8437,8100,25363,77,1,4,4,11,8005,8300,30582,91,2,4,14,4,8230,8000,705169,18,3,1,7,21,8008,8200,291985,99,4,5,4,7,8229,8100,519535,36,0,5,6,12,8437,8300,33607,104,1,3,11,4,8021,8100,233318,517,2,2,12,4,8112,8200,46929,360,3,6,21,4,8010,8100,9302,37,4,0,12,4,8214,8400,34838
0,10,0,5,12,4,8005,8200,763000,876,1,0,4,11,8128,8200,62154,103,2,5,12,4,8112,8400,37358,29,3,0,6,12,8005,8200,317407,143,4,5,14,4,8229,8100,36120,875,0,6,14,4,8437,8000,33551,30,1,8,11,3,8128,8200,63717,800,2,5,12,4,8229,8000,252189,235,3,5,4,7,8437,8000,197632,25,4,0,4,7,8229,8000,45875
0,48,0,3,14,4,8008,8400,34448,234,1,3,4,11,8010,8300,24434,63,2,4,4,21,8229,8000,54363,29,3,0,21,4,8008,8200,2850,25,4,5,4,14,8229,8100,193232,777,0,4,12,4,8008,8400,29807,887,1,5,6,11,8010,8300,323080,800,2,4,12,4,8229,8000,135508,236,3,4,21,4,8005,8300,7978,89,4,8,14,4,8439,8300,7493
0,58,0,13,12,4,8010,8400,526132,234,1,4,4,11,8010,8300,29008,84,2,8,12,4,8021,8400,136904,202,3,8,4,3,8128,8000,726451,64,4,3,14,4,8112,8000,119401,96,0,0,21,6,8008,8400,1555,82,1,8,11,4,8010,8400,94231,777,2,11,12,4,8008,8400,205641,236,3,3,4,14,8005,8300,81907,112,4,3,4,12,8369,8200,2386
0,41,0,5,14,4,8229,8300,37301,5,1,6,4,11,9923,8000,69410,90,2,7,4,12,8214,8000,3178290,81,3,4,21,4,8010,8300,32251,350,4,0,7,14,8008,8300,280602,23,0,3,12,4,8008,8400,231471,141,1,5,4,11,8128,8300,50561,105,2,4,14,4,8112,8200,52176,67,3,0,4,21,8008,8400,20167,555,4,6,14,4,9923,8400,427595
0,36,0,6,12,6,8437,8300,179475,131,1,4,4,11,8010,8300,32292,517,2,0,12,4,8112,8200,13657,21,3,1,21,4,8369,8200,262854,32,4,8,4,14,8351,8100,17905,420,0,8,4,12,8437,8000,83729,17,1,5,11,4,8128,8200,16759,202,2,10,4,6,8021,8200,3735153,67,3,8,4,21,8005,8100,125800,31,4,4,6,3,9923,8200,21105
